split,sequence,frame,method,psnr,ssim,sharpness,edge_psnr,flat_psnr,hf_mae
test,028,00000080,FreqFusion-selected-b0.60-s0.4,34.83023907598616,0.9346067508061727,0.0010821131290867925,29.367501699809985,39.14514071670208,0.005942950956523418
test,029,00000020,FreqFusion-selected-b0.60-s0.4,35.300299678066324,0.9392538865407308,0.000725748366676271,29.569125968178266,40.32481781132176,0.005928403232246637
test,029,00000040,FreqFusion-selected-b0.60-s0.4,33.655697493735644,0.9318613012631735,0.0008404525578953326,27.664825377304,39.5633880200377,0.006647652015089989
test,029,00000060,FreqFusion-selected-b0.60-s0.4,33.45492851710409,0.9323985377947489,0.0005809968570247293,27.230356133645543,40.405712842306386,0.006312803365290165
test,029,00000080,FreqFusion-selected-b0.60-s0.4,35.36490098476858,0.942054291566213,0.0004987141583114862,29.215118537192126,41.94604787943366,0.0054696593433618546
test,018,00000020,FreqFusion-expandedbest-b0.30-s0.5,23.889782106736046,0.594162126382192,0.0015540937893092632,20.945551531579987,25.09567672498877,0.03098859079182148
test,018,00000040,FreqFusion-expandedbest-b0.30-s0.5,24.444761596837527,0.618373175462087,0.0014068682212382555,21.32501793554973,25.7687358785913,0.028266262263059616
test,018,00000060,FreqFusion-expandedbest-b0.30-s0.5,24.86979231516743,0.6430266896883646,0.0013814038829877973,21.546398147217985,26.34125550620223,0.026056131348013878
test,018,00000080,FreqFusion-expandedbest-b0.30-s0.5,25.333570410816325,0.644663393497467,0.0012524338671937585,22.04251626283284,26.78088514586417,0.024965159595012665
test,020,00000020,FreqFusion-expandedbest-b0.30-s0.5,28.3837301163411,0.805566410223643,0.0008979674312286079,23.113931600834956,32.26921921860268,0.014280956238508224
test,020,00000040,FreqFusion-expandedbest-b0.30-s0.5,26.863182477857816,0.7815554539362589,0.0012076887069270015,21.698140534188877,30.540707460407308,0.017189104110002518
test,020,00000060,FreqFusion-expandedbest-b0.30-s0.5,27.03727517860618,0.7767082452774048,0.0010826284997165203,21.926475571675773,30.61265496459661,0.017081379890441895
test,020,00000080,FreqFusion-expandedbest-b0.30-s0.5,27.193644026689995,0.7830900152524313,0.0010819212766364217,22.06565598634143,30.801347435424262,0.016720382496714592
test,026,00000020,FreqFusion-expandedbest-b0.30-s0.5,32.09037465800617,0.8630653421084086,0.0007396417786367238,27.037758757439377,35.56092091340571,0.008962398394942284
test,026,00000040,FreqFusion-expandedbest-b0.30-s0.5,33.43433699785627,0.8847179214159647,0.0006571336416527629,28.6228568911735,36.50574867002255,0.007720384746789932
test,026,00000060,FreqFusion-expandedbest-b0.30-s0.5,32.49850438321332,0.8735741972923279,0.0007028887630440295,27.466034779300415,35.93349808412219,0.008236654102802277
test,026,00000080,FreqFusion-expandedbest-b0.30-s0.5,33.620046432936356,0.8926902016003927,0.0006783707649447024,28.722970367083764,36.82626046403358,0.007375456392765045
test,028,00000020,FreqFusion-expandedbest-b0.30-s0.5,33.417518749736885,0.930515468120575,0.0010157860815525055,27.28351740068043,39.92408055886619,0.0066749402321875095
test,028,00000040,FreqFusion-expandedbest-b0.30-s0.5,32.96114737008547,0.8802597522735596,0.001027411432005465,27.84511569360601,36.54624332044118,0.008716932497918606
test,028,00000060,FreqFusion-expandedbest-b0.30-s0.5,33.016165465693895,0.9003963271776835,0.001285762875340879,27.729457194763867,36.93692054295972,0.008046789094805717
test,028,00000080,FreqFusion-expandedbest-b0.30-s0.5,34.836350369332344,0.9347298343976339,0.001064256764948368,29.370676378562802,39.158233507034225,0.0059257568791508675
test,029,00000020,FreqFusion-expandedbest-b0.30-s0.5,35.30635729261515,0.9393045504887899,0.0007153562037274241,29.57465782274599,40.33244046576406,0.005915706977248192
test,029,00000040,FreqFusion-expandedbest-b0.30-s0.5,33.65551741452448,0.9318719108899435,0.0008270081598311663,27.66330952439468,39.568386974205914,0.006637823302298784
test,029,00000060,FreqFusion-expandedbest-b0.30-s0.5,33.45308733367775,0.9323873917261759,0.0005730068078264594,27.22731864239689,40.410108974447205,0.00630441028624773
test,029,00000080,FreqFusion-expandedbest-b0.30-s0.5,35.365539657377234,0.9420705636342367,0.0004918624181300402,29.21463411506222,41.951952811648134,0.0054618981666862965
